date,channel,channel_type,campaign,campaign_objective,adgroup,ad_name,impressions,clicks,spend_krw,signups,purchases_ch,revenue_krw_ch,clicks_af,installs,purchases_af,revenue_krw_af,creative_type,category,season,ab_flag,version,is_test,exclude_from_insight,roas,cpi_krw,ctr,cvr,cpc_krw,cpm_krw
2025-01-15,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,14574,1208,103500,219,129,7503829,1057,191,107,6929039,TXT,플러스멤버십,겨울,B,v1,False,False,66.94723671497519,541.8848167510896,0.08288733360778901,0.15811258278132606,85.67880794694894,7101.68793742232
2025-01-15,naver,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5317,250,45431,17,18,1472612,226,13,15,1294817,IMG,배송혜택,겨울,A,v1,False,False,28.500737381963233,3494.692307423485,0.04701899567424355,0.051999999999792004,181.7239999992731,8544.479969906235
2025-01-15,naver,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,3920,262,36689,20,22,1990816,226,17,18,1681181,VID,적립혜택,겨울,B,v1,False,False,45.82248085257037,2158.1764704612838,0.0668367346938605,0.06488549618295845,140.0343511445037,9359.438775507817
2025-01-15,naver,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4836,231,41425,19,21,1755476,199,16,18,1402382,CRS,신상품,겨울,N,v1,False,False,33.85351840675839,2589.0624998381836,0.047766749379642724,0.06926406926376942,179.32900432822802,8565.963606284415
2025-01-15,naver,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7491,430,59554,50,38,4168991,390,39,26,3631868,IMG,배송혜택,겨울,A,v1,False,False,60.98445108640795,1527.0256409864867,0.05740221599251669,0.09069767441839373,138.49767441828257,7950.073421437999
2025-01-15,naver,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,9712,730,68441,54,59,4249704,633,47,46,3212573,VID,적립혜택,겨울,B,v1,False,False,46.93930538712107,1456.1914893307194,0.07516474464579127,0.06438356164374742,93.75479452041951,7047.0551894556165
2025-01-15,naver,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,8155,587,67944,66,70,6718622,511,60,60,4959415,CRS,신상품,겨울,N,v1,False,False,72.99268515247743,1132.3999999811267,0.07198038013487774,0.10221465076643575,115.74787052791184,8331.5757204159
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,66780,1824,440111,225,73,3772435,1723,193,53,2975440,VID,플러스멤버십,겨울,A,v1,False,False,6.760658106704884,2280.367875635853,0.027313566936208036,0.10581140350871392,241.28892543846422,6590.461215932815
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,57622,1957,328555,180,50,2206981,1912,127,39,1945249,IMG,플러스멤버십,겨울,B,v1,False,False,5.920619074431965,2587.0472440741178,0.03396272257123956,0.06489524782827548,167.8870720489689,5701.902051299752
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,39609,1109,216043,152,48,2709222,977,125,32,2366979,CRS,플러스멤버십,겨울,N,v1,False,False,10.956055044597553,1728.3439999861732,0.027998687167057286,0.11271415689800476,194.80883678972515,5454.391678658753
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,69847,1497,352779,190,38,2173373,1331,162,33,1905896,IMG,적립혜택,겨울,N,v2,False,False,5.402521125123646,2177.648148134706,0.02143255973771212,0.10821643286565917,235.6573146291011,5050.739473420404
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,39305,1051,239683,150,38,2497402,943,120,31,2249360,VID,플러스멤버십,겨울,A,v1,False,False,9.384728996215797,1997.3583333166887,0.026739600559724547,0.11417697431007215,228.0523311130085,6098.028240681692
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,40833,1387,209571,116,29,1491157,1349,95,24,1320293,IMG,플러스멤버십,겨울,B,v1,False,False,6.299979481893935,2206.010526292568,0.033967624225503056,0.06849315068488213,151.0966113913835,5132.392917493079
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,41171,1390,247795,119,40,2502118,1341,86,30,2126845,CRS,플러스멤버십,겨울,N,v1,False,False,8.583082790209614,2881.3372092688214,0.03376162833062025,0.06187050359707779,178.26978417253363,6018.678195817299
2025-01-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,50563,1119,284636,96,29,1439258,1093,72,20,1180887,IMG,적립혜택,겨울,N,v2,False,False,4.148761927514425,3953.2777777228707,0.022130807111919348,0.0643431635388165,254.3663985699246,5629.333702509629
2025-01-16,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,41695,1529,271436,136,70,3513966,1369,103,58,2734570,VID,할인쿠폰,겨울,A,v1,False,False,10.074455856997561,2635.300970848201,0.036671063676698964,0.06736429038582906,177.525179855999,6510.037174721034
2025-01-16,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,24354,773,133209,84,29,1842085,725,68,21,1566508,IMG,할인쿠폰,겨울,B,v1,False,False,11.759775991111624,1958.955882324133,0.03174016588650604,0.08796895213442694,172.32729624816,5469.696969696745
2025-01-16,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,38938,1727,240612,235,78,5345132,1570,168,68,4172186,CRS,특가,겨울,N,v1,False,False,17.339891609728454,1432.2142857057606,0.04435256048076316,0.09727851766062694,139.32368268665934,6179.362062766291
2025-01-16,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,70068,1341,350836,134,52,3893164,1230,112,38,3595767,VID,적립혜택,겨울,A,v1,False,False,10.249139198941927,3132.464285686317,0.019138551121767152,0.08351976137204808,261.6226696493202,5007.078837700447
2025-01-16,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,56367,1098,291008,95,40,2288735,942,84,29,2103265,IMG,적립혜택,겨울,B,v1,False,False,7.227516082032085,3464.3809523397094,0.019479482676033506,0.07650273224036748,265.0346083786293,5162.737062465536
2025-01-16,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,59774,1415,308084,138,48,3184754,1330,122,37,2496392,CRS,할인쿠폰,겨울,N,v1,False,False,8.102958933277911,2525.278688503891,0.023672499749054377,0.08621908127202388,217.7272084804115,5154.1472881184945
2025-01-16,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,42854,1257,204749,96,37,2877282,1194,68,28,2347127,VID,적립혜택,겨울,A,v1,False,False,11.463435718855715,3011.014705838073,0.029332151024407775,0.05409705648364829,162.8870326172133,4777.827040649537
2025-01-16,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,43989,1379,262438,108,54,3984648,1296,91,38,3068020,IMG,적립혜택,겨울,B,v1,False,False,11.690456412562162,2883.934065902374,0.03134874627747775,0.0659898477156882,190.31036983307447,5965.991497874334
2025-01-16,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,39857,886,186461,68,21,1373720,757,52,15,1096657,CRS,할인쿠폰,겨울,N,v1,False,False,5.881428287952946,3585.7884614695045,0.02222947035652402,0.058690744920926984,210.45259593655706,4678.249742830502
2025-01-16,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,43004,555,166280,48,10,478667,482,38,7,345071,VID,플러스멤버십,겨울,A,v1,False,False,2.0752405580947677,4375.789473569059,0.01290577620686418,0.0684684684683451,299.6036036030638,3866.6170588781542
2025-01-16,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,48010,999,188034,78,17,732497,971,71,13,550022,IMG,적립혜택,겨울,B,v1,False,False,2.9251199251199096,2648.3661971457977,0.020808164965631728,0.07107107107099993,188.22222222203382,3916.5590501977945
2025-01-16,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,43643,879,179056,68,17,969067,763,55,12,779461,CRS,플러스멤버십,겨울,N,v1,False,False,4.353168841032949,3255.5636363044446,0.020140686937194507,0.06257110352666374,203.70420932855097,4102.74270787975
2025-01-16,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,50590,881,177842,49,13,681230,774,44,9,493711,VID,플러스멤버십,겨울,A,v1,False,False,2.7761215011077094,4041.863636271776,0.01741450879620444,0.04994324631095353,201.86379114619538,3515.358766554586
2025-01-16,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,42967,748,192845,43,10,430668,666,35,8,392241,IMG,할인쿠폰,겨울,B,v1,False,False,2.033970287018061,5509.857142699719,0.017408709009239246,0.046791443850204825,257.81417112265,4488.211883538425
2025-01-16,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,38498,546,184574,38,8,361852,489,34,6,267189,CRS,특가,겨울,N,v1,False,False,1.4475982532751015,5428.647058663864,0.014182554937918486,0.062271062270948224,338.0476190469999,4794.378928775397
2025-01-16,meta,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,14322,323,72005,21,9,727475,315,16,7,545103,IMG,배송혜택,겨울,A,v1,False,False,7.570349281299804,4500.312499718731,0.022552716101101624,0.04953560371501692,222.9256965937371,5027.579946934434
2025-01-16,meta,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,13259,233,49179,12,7,608377,200,10,5,449331,VID,적립혜택,겨울,B,v1,False,False,9.136643689379428,4917.89999950821,0.017572969303867744,0.04291845493543812,211.06866952699113,3709.103250621939
2025-01-16,meta,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11915,348,48332,20,11,870498,301,14,8,728007,CRS,신상품,겨울,N,v1,False,False,15.062629313911797,3452.2857140391225,0.029206882081407533,0.04022988505735566,138.88505747086526,4056.3994964327267
2025-01-16,meta,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,15232,426,72536,21,10,693319,363,14,7,638384,IMG,배송혜택,겨울,A,v1,False,False,8.800926436527947,5181.142856772775,0.02796743697478808,0.03286384976518107,170.27230046908386,4762.07983193246
2025-01-16,meta,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,25211,580,112401,40,19,1335460,544,30,13,1039275,VID,적립혜택,겨울,B,v1,False,False,9.2461366002081,3746.69999987511,0.02300583078814712,0.0517241379309453,193.79482758587278,4458.4110110664205
2025-01-16,meta,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,27228,471,125591,27,14,1161109,438,21,11,865156,CRS,신상품,겨울,N,v1,False,False,6.888678328861089,5980.523809239023,0.017298369325693504,0.04458598726105183,266.64755838584574,4612.567944762575
2025-01-16,naver,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,9067,1279,82554,244,94,6153345,1233,178,67,4782753,TXT,플러스멤버십,겨울,A,v1,False,False,57.934842648447585,463.78651685132706,0.14106099040474895,0.13917122752139235,64.54573885843273,9104.88584978393
2025-01-16,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,11991,1211,90402,165,64,5032052,1110,143,46,3722947,TXT,할인쿠폰,겨울,A,v1,False,False,41.182130926306485,632.1818181773974,0.10099241097488941,0.11808422791072,74.65070189919517,7539.154365773702
2025-01-16,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,14509,1206,133364,225,96,5657591,1132,191,67,4762615,TXT,플러스멤버십,겨울,B,v1,False,False,35.71139887825773,698.2408376926794,0.08312082155902659,0.1583747927030196,110.58374792693982,9191.811978771164
2025-01-16,naver,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6447,266,51951,23,15,1263143,257,16,10,968115,IMG,배송혜택,겨울,A,v1,False,False,18.635156204885014,3246.9374997970663,0.041259500542881765,0.060150375939623496,195.30451127746127,8058.166589109965
2025-01-16,naver,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4390,317,36713,36,25,2313323,292,31,17,1889298,VID,적립혜택,겨울,B,v1,False,False,51.46128074523871,1184.2903225424423,0.07220956719816123,0.09779179810694703,115.81388012581762,8362.870159451397
2025-01-16,naver,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4027,280,37672,26,16,1362807,267,23,12,1199752,CRS,신상품,겨울,N,v1,False,False,31.847313654702916,1637.9130434070473,0.06953066799104307,0.08214285714256378,134.54285714237665,9354.854730566338
2025-01-16,naver,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,8147,536,52891,61,35,3731902,465,45,24,2789021,IMG,배송혜택,겨울,A,v1,False,False,52.731485507930415,1175.3555555294367,0.06579108874431498,0.08395522388044038,98.67723880578605,6492.082975327545
2025-01-16,naver,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6724,438,59903,31,25,2557707,374,22,21,2117348,VID,적립혜택,겨울,B,v1,False,False,35.34627648030924,2722.8636362398697,0.06513979773943111,0.05022831050216843,136.76484018233614,8908.834027363338
2025-01-16,naver,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,6620,298,47728,21,16,1634999,283,18,11,1486617,CRS,신상품,겨울,N,v1,False,False,31.1476910828019,2651.555555408247,0.04501510574017446,0.0604026845635557,160.1610738249659,7209.667673714923
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,44597,1117,205133,157,53,3714863,999,115,41,3243061,VID,플러스멤버십,겨울,A,v1,False,False,15.8095528267026,1783.7652173757933,0.025046527793348768,0.10295434198737426,183.64637421648735,4599.704015965097
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,46480,1332,214646,163,31,1548990,1165,124,27,1289993,IMG,플러스멤버십,겨울,B,v1,False,False,6.009862750761692,1731.0161290182982,0.028657487091221415,0.0930930930930232,161.14564564552467,4618.029259896631
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,70628,1474,344017,172,52,2812042,1365,137,46,2131466,CRS,플러스멤버십,겨울,N,v1,False,False,6.195815904446564,2511.072992682401,0.02086990995072746,0.092944369063709,233.39009497948888,4870.830265616966
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,50209,1281,244588,125,25,1776921,1109,90,17,1563828,IMG,적립혜택,겨울,N,v2,False,False,6.393723322485132,2717.6444444142485,0.02551335417952906,0.07025761124116295,190.93520686948406,4871.3975582066
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,61756,1756,277244,184,38,1968373,1629,141,34,1600741,VID,플러스멤버십,겨울,A,v1,False,False,5.773762461946856,1966.2695035321542,0.028434484098710598,0.08029612756259664,157.88382687918116,4489.345164842211
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,56779,1365,356675,129,25,1678227,1244,109,17,1560301,IMG,플러스멤버십,겨울,B,v1,False,False,4.374573491273556,3272.247706391998,0.024040578382852392,0.07985347985342135,261.30036630017486,6281.811937511998
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,54724,1148,293525,147,29,1390335,1035,121,20,1271198,CRS,플러스멤버십,겨울,N,v1,False,False,4.330799761519447,2425.8264462609436,0.02097799868430632,0.10540069686401969,255.68379790918496,5363.734376141998
2025-01-17,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,70769,1437,463215,151,43,3063457,1244,133,36,2384867,IMG,적립혜택,겨울,N,v2,False,False,5.148509871226094,3482.819548845994,0.020305500996198614,0.09255393180230163,322.34864300603874,6545.450691686945
2025-01-17,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,37227,1366,186155,173,84,4620544,1245,144,64,3796940,VID,할인쿠폰,겨울,A,v1,False,False,20.39665869839639,1292.7430555465783,0.03669379751255711,0.10541727672027422,136.27745241571282,5000.537244472963
2025-01-17,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,28622,1162,132740,106,47,2880169,1008,76,32,2114988,IMG,할인쿠폰,겨울,B,v1,False,False,15.933313243935395,1746.5789473454397,0.04059814128991543,0.06540447504297298,114.2340791737399,4637.691286422869
2025-01-17,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,36526,1640,191462,196,69,4216181,1414,140,58,3715257,CRS,특가,겨울,N,v1,False,False,19.4046703784562,1367.585714275946,0.044899523627004195,0.08536585365848454,116.74512195114832,5241.800361386267
2025-01-17,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,64660,1327,378688,118,39,2292980,1276,96,34,1666161,VID,적립혜택,겨울,A,v1,False,False,4.399825185905008,3944.6666666255765,0.020522734302505098,0.0723436322531482,285.37151469458524,5856.603773584816
2025-01-17,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,52703,1645,276374,131,47,2928316,1405,107,40,2294743,IMG,적립혜택,겨울,B,v1,False,False,8.303035017765751,2582.9345794151127,0.031212644441492302,0.06504559270512764,168.00851063819573,5243.989905697868
2025-01-17,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,61799,1537,290200,156,60,3102528,1441,131,49,2606632,CRS,할인쿠폰,겨울,N,v1,False,False,8.982191592005483,2215.267175555609,0.024870952604410673,0.08523096942089445,188.8093689003326,4695.868865191918
2025-01-17,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,54205,1643,298925,138,53,4121748,1528,107,47,3245057,VID,적립혜택,겨울,A,v1,False,False,10.855756460650628,2793.6915887589375,0.030310856932016784,0.06512477175893784,181.9385270844906,5514.712664883212
2025-01-17,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,39428,716,246080,58,25,1230343,691,44,17,975022,IMG,적립혜택,겨울,B,v1,False,False,3.962215539661883,5592.727272600166,0.018159683473673072,0.06145251396639462,343.6871508375088,6241.24987318641
2025-01-17,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,50293,1145,294452,87,36,2387666,1108,62,26,1888392,CRS,할인쿠폰,겨울,N,v1,False,False,6.413242226237192,4749.225806375012,0.022766587795517813,0.05414847161567323,257.16331877706796,5854.731274729966
2025-01-17,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,29896,433,123600,36,8,456257,383,30,6,422955,VID,플러스멤버십,겨울,A,v1,False,False,3.421966019417448,4119.999999862666,0.014483542948888999,0.06928406466496702,285.4503464196641,4134.332352153996
2025-01-17,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,38918,588,168198,48,8,414980,525,38,6,328375,IMG,적립혜택,겨울,B,v1,False,False,1.9523121559114738,4426.263157778257,0.015108690066292845,0.06462585034002614,286.0510204076768,4321.856210493748
2025-01-17,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,44893,667,183723,46,12,653124,639,37,8,476768,CRS,플러스멤버십,겨울,N,v1,False,False,2.59503709388589,4965.486486352284,0.014857550174859893,0.055472263867982805,275.44677661128117,4092.4643040116707
2025-01-17,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,54504,923,203817,81,15,879907,795,62,10,781576,VID,플러스멤버십,겨울,A,v1,False,False,3.8346948488104338,3287.3709676889134,0.016934536914721545,0.06717226435529017,220.82015167906738,3739.4870101276283
2025-01-17,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,41376,615,194330,51,11,634689,557,41,7,510596,IMG,할인쿠폰,겨울,B,v1,False,False,2.6274687387433615,4739.756097445372,0.014863689095127253,0.06666666666655827,315.9837398368846,4696.684068058665
2025-01-17,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,45149,789,209608,49,8,442239,759,40,5,407764,CRS,특가,겨울,N,v1,False,False,1.9453646807373672,5240.199999868995,0.01747547011007957,0.05069708491755298,265.66286438496115,4642.583445923396
2025-01-17,meta,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,14431,331,71209,18,9,716421,300,14,7,594397,IMG,배송혜택,겨울,A,v1,False,False,8.34721734612186,5086.357142493832,0.02293673342110575,0.04229607250742509,215.13293051294522,4934.446677291599
2025-01-17,meta,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,11573,213,41811,13,5,341945,189,11,3,260817,VID,적립혜택,겨울,B,v1,False,False,6.237999569491134,3800.9999996544543,0.01840490797545853,0.051643192488020455,196.29577464696575,3612.805668365712
2025-01-17,meta,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11938,333,53069,15,7,471779,287,11,5,421637,CRS,신상품,겨울,N,v1,False,False,7.945071510674633,4824.4545450159585,0.027894119618024134,0.03303303303293383,159.36636636588779,4445.384486513281
2025-01-17,meta,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,20548,498,84097,30,10,591144,432,22,8,507391,IMG,배송혜택,겨울,A,v1,False,False,6.033401904943029,3822.590908917155,0.024235935370837833,0.04417670682722053,168.86947791130748,4092.7097527737938
2025-01-17,meta,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16917,479,84232,26,9,743778,412,21,7,676183,VID,적립혜택,겨울,B,v1,False,False,8.027626080349416,4011.0476188566167,0.028314713010579397,0.0438413361168187,175.84968684723205,4979.133416090029
2025-01-17,meta,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,19828,425,88522,17,10,780942,369,12,8,715277,CRS,신상품,겨울,N,v1,False,False,8.080217347100064,7376.833332718597,0.02143433528343648,0.028235294117580623,208.28705882303933,4464.494654024387
2025-01-17,naver,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,9118,1473,86064,445,198,16775285,1297,323,169,13238216,TXT,플러스멤버십,겨울,A,v1,False,False,153.8182747722607,266.452012383076,0.16154858521603843,0.21928038017636164,58.42769857429842,9438.912042113463
2025-01-17,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,13237,1001,116417,131,48,2595485,873,119,37,2007359,TXT,할인쿠폰,겨울,A,v1,False,False,17.242833950367924,978.2941176388379,0.0756213643574771,0.11888111888100011,116.30069930058312,8794.817556847564
2025-01-17,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,13276,1069,100885,211,72,4517079,1003,192,62,4141096,TXT,플러스멤버십,겨울,B,v1,False,False,41.04768796153996,525.4427083305967,0.08052124133774627,0.1796071094479143,94.37324602423351,7599.050918950919
2025-01-17,naver,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4956,327,44745,22,19,1818914,313,18,16,1573439,IMG,배송혜택,겨울,A,v1,False,False,35.16457704771405,2485.8333331952313,0.06598062953993826,0.05504587155946469,136.83486238490266,9028.450363194303
2025-01-17,naver,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,6335,312,51749,26,23,1959321,298,18,20,1763596,VID,적립혜택,겨울,B,v1,False,False,34.07980830547385,2874.9444442847253,0.04925019731648788,0.05769230769212278,165.86217948664788,8168.745067086318
2025-01-17,naver,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5038,367,38579,45,26,1907278,351,33,18,1729809,CRS,신상품,겨울,N,v1,False,False,44.83809844734066,1169.06060602518,0.07284636760617846,0.08991825613054519,105.11989100788796,7657.6022231028865
2025-01-17,naver,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,11245,709,103615,78,51,3616433,682,68,45,2961602,IMG,배송혜택,겨울,A,v1,False,False,28.582753462336257,1523.7499999775919,0.06305024455312912,0.09590973201678997,146.14245416058372,9214.317474432262
2025-01-17,naver,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8529,601,74165,70,58,6102701,565,56,43,5165596,VID,적립혜택,겨울,B,v1,False,False,69.65005056293306,1324.3749999763506,0.07046547074685537,0.0931780366055022,123.40266222941197,8695.626685425173
2025-01-17,naver,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,10692,714,83937,49,25,2432127,665,42,17,1955768,CRS,신상품,겨울,N,v1,False,False,23.3004277017284,1998.4999999524168,0.0667789001122272,0.05882352941168232,117.55882352924712,7850.448933781532
2025-01-18,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,44425,1085,203507,100,27,1907975,1039,86,23,1648506,VID,플러스멤버십,겨울,A,v1,False,False,8.10048794390361,2366.3604650887632,0.024423185143499733,0.07926267281098685,187.56405529936632,4580.911648846268
2025-01-18,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,48492,1189,264398,158,36,2264592,1138,138,26,1827625,IMG,플러스멤버십,겨울,B,v1,False,False,6.91240100152041,1915.9275362180006,0.02451950837251455,0.11606391925978464,222.3700588728155,5452.404520333139
2025-01-18,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,33376,1125,216225,161,36,2522628,1091,135,29,2296694,CRS,플러스멤버십,겨울,N,v1,False,False,10.62177824025894,1601.6666666548026,0.0337068552253106,0.11999999999989333,192.19999999982915,6478.457574304696
2025-01-18,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,52984,1193,314872,111,28,1562255,1054,79,21,1435589,IMG,적립혜택,겨울,N,v2,False,False,4.5592780558449,3985.7215189368894,0.022516231315113572,0.06621961441737953,263.932942162394,5942.775177411937
2025-01-18,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,31779,988,170251,144,37,2313398,855,123,26,2084387,VID,플러스멤버십,겨울,A,v1,False,False,12.24302353583819,1384.1544715334621,0.03108971333270301,0.12449392712538007,172.31882591075677,5357.3428993988055
